userId	geneSymbol	geneName	entrezgene	gLink
NDUFA5	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5	4698	https://www.ncbi.nlm.nih.gov/gene/?term=4698
SSR1	SSR1	signal sequence receptor subunit 1	6745	https://www.ncbi.nlm.nih.gov/gene/?term=6745
CNOT8	CNOT8	CCR4-NOT transcription complex subunit 8	9337	https://www.ncbi.nlm.nih.gov/gene/?term=9337
HMGN3	HMGN3	high mobility group nucleosomal binding domain 3	9324	https://www.ncbi.nlm.nih.gov/gene/?term=9324
UFC1	UFC1	ubiquitin-fold modifier conjugating enzyme 1	51506	https://www.ncbi.nlm.nih.gov/gene/?term=51506
PGAM1	PGAM1	phosphoglycerate mutase 1	5223	https://www.ncbi.nlm.nih.gov/gene/?term=5223
PYURF	PYURF	PIGY upstream open reading frame	100996939	https://www.ncbi.nlm.nih.gov/gene/?term=100996939
CCDC50	CCDC50	coiled-coil domain containing 50	152137	https://www.ncbi.nlm.nih.gov/gene/?term=152137
SH3YL1	SH3YL1	SH3 and SYLF domain containing 1	26751	https://www.ncbi.nlm.nih.gov/gene/?term=26751
UBFD1	UBFD1	ubiquitin family domain containing 1	56061	https://www.ncbi.nlm.nih.gov/gene/?term=56061
ARRDC1	ARRDC1	arrestin domain containing 1	92714	https://www.ncbi.nlm.nih.gov/gene/?term=92714
CERS2	CERS2	ceramide synthase 2	29956	https://www.ncbi.nlm.nih.gov/gene/?term=29956
NRBF2	NRBF2	nuclear receptor binding factor 2	29982	https://www.ncbi.nlm.nih.gov/gene/?term=29982
CPQ	CPQ	carboxypeptidase Q	10404	https://www.ncbi.nlm.nih.gov/gene/?term=10404
DAPP1	DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1	27071	https://www.ncbi.nlm.nih.gov/gene/?term=27071
MRPL18	MRPL18	mitochondrial ribosomal protein L18	29074	https://www.ncbi.nlm.nih.gov/gene/?term=29074
RPSA	RPSA	ribosomal protein SA	3921	https://www.ncbi.nlm.nih.gov/gene/?term=3921
SDAD1	SDAD1	SDA1 domain containing 1	55153	https://www.ncbi.nlm.nih.gov/gene/?term=55153
CLIC2	CLIC2	chloride intracellular channel 2	1193	https://www.ncbi.nlm.nih.gov/gene/?term=1193
AZIN1	AZIN1	antizyme inhibitor 1	51582	https://www.ncbi.nlm.nih.gov/gene/?term=51582
ACER3	ACER3	alkaline ceramidase 3	55331	https://www.ncbi.nlm.nih.gov/gene/?term=55331
UTP18	UTP18	UTP18 small subunit processome component	51096	https://www.ncbi.nlm.nih.gov/gene/?term=51096
EIF2S2	EIF2S2	eukaryotic translation initiation factor 2 subunit beta	8894	https://www.ncbi.nlm.nih.gov/gene/?term=8894
TRADD	TRADD	TNFRSF1A associated via death domain	8717	https://www.ncbi.nlm.nih.gov/gene/?term=8717
MAN1B1	MAN1B1	mannosidase alpha class 1B member 1	11253	https://www.ncbi.nlm.nih.gov/gene/?term=11253
MDH2	MDH2	malate dehydrogenase 2	4191	https://www.ncbi.nlm.nih.gov/gene/?term=4191
HDAC3	HDAC3	histone deacetylase 3	8841	https://www.ncbi.nlm.nih.gov/gene/?term=8841
TMEM50A	TMEM50A	transmembrane protein 50A	23585	https://www.ncbi.nlm.nih.gov/gene/?term=23585
MED4	MED4	mediator complex subunit 4	29079	https://www.ncbi.nlm.nih.gov/gene/?term=29079
ISCU	ISCU	iron-sulfur cluster assembly enzyme	23479	https://www.ncbi.nlm.nih.gov/gene/?term=23479
RIOK1	RIOK1	RIO kinase 1	83732	https://www.ncbi.nlm.nih.gov/gene/?term=83732
DST	DST	dystonin	667	https://www.ncbi.nlm.nih.gov/gene/?term=667
ELK1	ELK1	ETS transcription factor ELK1	2002	https://www.ncbi.nlm.nih.gov/gene/?term=2002
HYI	HYI	hydroxypyruvate isomerase (putative)	81888	https://www.ncbi.nlm.nih.gov/gene/?term=81888
UCK2	UCK2	uridine-cytidine kinase 2	7371	https://www.ncbi.nlm.nih.gov/gene/?term=7371
TOMM40	TOMM40	translocase of outer mitochondrial membrane 40	10452	https://www.ncbi.nlm.nih.gov/gene/?term=10452
TOMM22	TOMM22	translocase of outer mitochondrial membrane 22	56993	https://www.ncbi.nlm.nih.gov/gene/?term=56993
MAP3K13	MAP3K13	mitogen-activated protein kinase kinase kinase 13	9175	https://www.ncbi.nlm.nih.gov/gene/?term=9175
DTWD1	DTWD1	DTW domain containing 1	56986	https://www.ncbi.nlm.nih.gov/gene/?term=56986
KCTD5	KCTD5	potassium channel tetramerization domain containing 5	54442	https://www.ncbi.nlm.nih.gov/gene/?term=54442
RNF26	RNF26	ring finger protein 26	79102	https://www.ncbi.nlm.nih.gov/gene/?term=79102
PTGER4	PTGER4	prostaglandin E receptor 4	5734	https://www.ncbi.nlm.nih.gov/gene/?term=5734
LTC4S	LTC4S	leukotriene C4 synthase	4056	https://www.ncbi.nlm.nih.gov/gene/?term=4056
SIGLEC10	SIGLEC10	sialic acid binding Ig like lectin 10	89790	https://www.ncbi.nlm.nih.gov/gene/?term=89790
EXOSC8	EXOSC8	exosome component 8	11340	https://www.ncbi.nlm.nih.gov/gene/?term=11340
MRPS18B	MRPS18B	mitochondrial ribosomal protein S18B	28973	https://www.ncbi.nlm.nih.gov/gene/?term=28973
DNAJB9	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9	4189	https://www.ncbi.nlm.nih.gov/gene/?term=4189
COPS8	COPS8	COP9 signalosome subunit 8	10920	https://www.ncbi.nlm.nih.gov/gene/?term=10920
HLA-DPB1	HLA-DPB1	major histocompatibility complex, class II, DP beta 1	3115	https://www.ncbi.nlm.nih.gov/gene/?term=3115
RRP9	RRP9	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein	9136	https://www.ncbi.nlm.nih.gov/gene/?term=9136
ERGIC3	ERGIC3	ERGIC and golgi 3	51614	https://www.ncbi.nlm.nih.gov/gene/?term=51614
ARF5	ARF5	ADP ribosylation factor 5	381	https://www.ncbi.nlm.nih.gov/gene/?term=381
SFT2D1	SFT2D1	SFT2 domain containing 1	113402	https://www.ncbi.nlm.nih.gov/gene/?term=113402
CPPED1	CPPED1	calcineurin like phosphoesterase domain containing 1	55313	https://www.ncbi.nlm.nih.gov/gene/?term=55313
ARFIP2	ARFIP2	ADP ribosylation factor interacting protein 2	23647	https://www.ncbi.nlm.nih.gov/gene/?term=23647
LSM4	LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated	25804	https://www.ncbi.nlm.nih.gov/gene/?term=25804
PIGT	PIGT	phosphatidylinositol glycan anchor biosynthesis class T	51604	https://www.ncbi.nlm.nih.gov/gene/?term=51604
ACAA2	ACAA2	acetyl-CoA acyltransferase 2	10449	https://www.ncbi.nlm.nih.gov/gene/?term=10449
HCK	HCK	HCK proto-oncogene, Src family tyrosine kinase	3055	https://www.ncbi.nlm.nih.gov/gene/?term=3055
CBFA2T3	CBFA2T3	CBFA2/RUNX1 partner transcriptional co-repressor 3	863	https://www.ncbi.nlm.nih.gov/gene/?term=863
ANXA4	ANXA4	annexin A4	307	https://www.ncbi.nlm.nih.gov/gene/?term=307
CSTB	CSTB	cystatin B	1476	https://www.ncbi.nlm.nih.gov/gene/?term=1476
KXD1	KXD1	KxDL motif containing 1	79036	https://www.ncbi.nlm.nih.gov/gene/?term=79036
BCKDK	BCKDK	branched chain keto acid dehydrogenase kinase	10295	https://www.ncbi.nlm.nih.gov/gene/?term=10295
MED11	MED11	mediator complex subunit 11	400569	https://www.ncbi.nlm.nih.gov/gene/?term=400569
BLOC1S4	BLOC1S4	biogenesis of lysosomal organelles complex 1 subunit 4	55330	https://www.ncbi.nlm.nih.gov/gene/?term=55330
MRPS31	MRPS31	mitochondrial ribosomal protein S31	10240	https://www.ncbi.nlm.nih.gov/gene/?term=10240
TCP1	TCP1	t-complex 1	6950	https://www.ncbi.nlm.nih.gov/gene/?term=6950
PSME2	PSME2	proteasome activator subunit 2	5721	https://www.ncbi.nlm.nih.gov/gene/?term=5721
HAX1	HAX1	HCLS1 associated protein X-1	10456	https://www.ncbi.nlm.nih.gov/gene/?term=10456
UNC93B1	UNC93B1	unc-93 homolog B1, TLR signaling regulator	81622	https://www.ncbi.nlm.nih.gov/gene/?term=81622
DNAJB12	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12	54788	https://www.ncbi.nlm.nih.gov/gene/?term=54788
SERPINB1	SERPINB1	serpin family B member 1	1992	https://www.ncbi.nlm.nih.gov/gene/?term=1992
SLC25A19	SLC25A19	solute carrier family 25 member 19	60386	https://www.ncbi.nlm.nih.gov/gene/?term=60386
PFDN2	PFDN2	prefoldin subunit 2	5202	https://www.ncbi.nlm.nih.gov/gene/?term=5202
MGST2	MGST2	microsomal glutathione S-transferase 2	4258	https://www.ncbi.nlm.nih.gov/gene/?term=4258
MFSD1	MFSD1	major facilitator superfamily domain containing 1	64747	https://www.ncbi.nlm.nih.gov/gene/?term=64747
PTPN23	PTPN23	protein tyrosine phosphatase non-receptor type 23	25930	https://www.ncbi.nlm.nih.gov/gene/?term=25930
RAD51C	RAD51C	RAD51 paralog C	5889	https://www.ncbi.nlm.nih.gov/gene/?term=5889
DUSP11	DUSP11	dual specificity phosphatase 11	8446	https://www.ncbi.nlm.nih.gov/gene/?term=8446
GMFB	GMFB	glia maturation factor beta	2764	https://www.ncbi.nlm.nih.gov/gene/?term=2764
RHEB	RHEB	Ras homolog, mTORC1 binding	6009	https://www.ncbi.nlm.nih.gov/gene/?term=6009
NAV1	NAV1	neuron navigator 1	89796	https://www.ncbi.nlm.nih.gov/gene/?term=89796
RDX	RDX	radixin	5962	https://www.ncbi.nlm.nih.gov/gene/?term=5962
HDAC1	HDAC1	histone deacetylase 1	3065	https://www.ncbi.nlm.nih.gov/gene/?term=3065
GSTT1	GSTT1	glutathione S-transferase theta 1	2952	https://www.ncbi.nlm.nih.gov/gene/?term=2952
GNG5	GNG5	G protein subunit gamma 5	2787	https://www.ncbi.nlm.nih.gov/gene/?term=2787
MFSD2B	MFSD2B	MFSD2 lysolipid transporter B, sphingolipid	388931	https://www.ncbi.nlm.nih.gov/gene/?term=388931
TMEM185B	TMEM185B	transmembrane protein 185B	79134	https://www.ncbi.nlm.nih.gov/gene/?term=79134
C15orf48	C15orf48	chromosome 15 open reading frame 48	84419	https://www.ncbi.nlm.nih.gov/gene/?term=84419
PEX2	PEX2	peroxisomal biogenesis factor 2	5828	https://www.ncbi.nlm.nih.gov/gene/?term=5828
STXBP3	STXBP3	syntaxin binding protein 3	6814	https://www.ncbi.nlm.nih.gov/gene/?term=6814
TMEM33	TMEM33	transmembrane protein 33	55161	https://www.ncbi.nlm.nih.gov/gene/?term=55161
NOB1	NOB1	NIN1 (RPN12) binding protein 1 homolog	28987	https://www.ncbi.nlm.nih.gov/gene/?term=28987
STOML2	STOML2	stomatin like 2	30968	https://www.ncbi.nlm.nih.gov/gene/?term=30968
CWC27	CWC27	CWC27 spliceosome associated cyclophilin	10283	https://www.ncbi.nlm.nih.gov/gene/?term=10283
CD48	CD48	CD48 molecule	962	https://www.ncbi.nlm.nih.gov/gene/?term=962
RNF5	RNF5	ring finger protein 5	6048	https://www.ncbi.nlm.nih.gov/gene/?term=6048
SNX6	SNX6	sorting nexin 6	58533	https://www.ncbi.nlm.nih.gov/gene/?term=58533
PGM1	PGM1	phosphoglucomutase 1	5236	https://www.ncbi.nlm.nih.gov/gene/?term=5236
MRPS10	MRPS10	mitochondrial ribosomal protein S10	55173	https://www.ncbi.nlm.nih.gov/gene/?term=55173
ZNHIT2	ZNHIT2	zinc finger HIT-type containing 2	741	https://www.ncbi.nlm.nih.gov/gene/?term=741
RPL22L1	RPL22L1	ribosomal protein L22 like 1	200916	https://www.ncbi.nlm.nih.gov/gene/?term=200916
NDUFB4	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4	4710	https://www.ncbi.nlm.nih.gov/gene/?term=4710
MFSD2A	MFSD2A	MFSD2 lysolipid transporter A, lysophospholipid	84879	https://www.ncbi.nlm.nih.gov/gene/?term=84879
PGM2	PGM2	phosphoglucomutase 2	55276	https://www.ncbi.nlm.nih.gov/gene/?term=55276
MMGT1	MMGT1	membrane magnesium transporter 1	93380	https://www.ncbi.nlm.nih.gov/gene/?term=93380
HPS5	HPS5	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2	11234	https://www.ncbi.nlm.nih.gov/gene/?term=11234
NME6	NME6	NME/NM23 nucleoside diphosphate kinase 6	10201	https://www.ncbi.nlm.nih.gov/gene/?term=10201
POLR2K	POLR2K	RNA polymerase II, I and III subunit K	5440	https://www.ncbi.nlm.nih.gov/gene/?term=5440
GPN1	GPN1	GPN-loop GTPase 1	11321	https://www.ncbi.nlm.nih.gov/gene/?term=11321
RNF146	RNF146	ring finger protein 146	81847	https://www.ncbi.nlm.nih.gov/gene/?term=81847
PPM1A	PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A	5494	https://www.ncbi.nlm.nih.gov/gene/?term=5494
DEK	DEK	DEK proto-oncogene	7913	https://www.ncbi.nlm.nih.gov/gene/?term=7913
UCHL3	UCHL3	ubiquitin C-terminal hydrolase L3	7347	https://www.ncbi.nlm.nih.gov/gene/?term=7347
GPS2	GPS2	G protein pathway suppressor 2	2874	https://www.ncbi.nlm.nih.gov/gene/?term=2874
ADSL	ADSL	adenylosuccinate lyase	158	https://www.ncbi.nlm.nih.gov/gene/?term=158
SP100	SP100	SP100 nuclear antigen	6672	https://www.ncbi.nlm.nih.gov/gene/?term=6672
DCTD	DCTD	dCMP deaminase	1635	https://www.ncbi.nlm.nih.gov/gene/?term=1635
GINM1	GINM1	glycosylated integral membrane protein 1	116254	https://www.ncbi.nlm.nih.gov/gene/?term=116254
CCDC90B	CCDC90B	coiled-coil domain containing 90B	60492	https://www.ncbi.nlm.nih.gov/gene/?term=60492
FARSA	FARSA	phenylalanyl-tRNA synthetase subunit alpha	2193	https://www.ncbi.nlm.nih.gov/gene/?term=2193
ARMCX3	ARMCX3	armadillo repeat containing X-linked 3	51566	https://www.ncbi.nlm.nih.gov/gene/?term=51566
TPST2	TPST2	tyrosylprotein sulfotransferase 2	8459	https://www.ncbi.nlm.nih.gov/gene/?term=8459
USP48	USP48	ubiquitin specific peptidase 48	84196	https://www.ncbi.nlm.nih.gov/gene/?term=84196
ARL2	ARL2	ADP ribosylation factor like GTPase 2	402	https://www.ncbi.nlm.nih.gov/gene/?term=402
AKIRIN1	AKIRIN1	akirin 1	79647	https://www.ncbi.nlm.nih.gov/gene/?term=79647
UBE2D4	UBE2D4	ubiquitin conjugating enzyme E2 D4 (putative)	51619	https://www.ncbi.nlm.nih.gov/gene/?term=51619
CYB5A	CYB5A	cytochrome b5 type A	1528	https://www.ncbi.nlm.nih.gov/gene/?term=1528
HNRNPH3	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3	3189	https://www.ncbi.nlm.nih.gov/gene/?term=3189
PAFAH1B3	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3	5050	https://www.ncbi.nlm.nih.gov/gene/?term=5050
PCTP	PCTP	phosphatidylcholine transfer protein	58488	https://www.ncbi.nlm.nih.gov/gene/?term=58488
OTUD1	OTUD1	OTU deubiquitinase 1	220213	https://www.ncbi.nlm.nih.gov/gene/?term=220213
C7orf50	C7orf50	chromosome 7 open reading frame 50	84310	https://www.ncbi.nlm.nih.gov/gene/?term=84310
VAPA	VAPA	VAMP associated protein A	9218	https://www.ncbi.nlm.nih.gov/gene/?term=9218
NOC2L	NOC2L	NOC2 like nucleolar associated transcriptional repressor	26155	https://www.ncbi.nlm.nih.gov/gene/?term=26155
FNDC3A	FNDC3A	fibronectin type III domain containing 3A	22862	https://www.ncbi.nlm.nih.gov/gene/?term=22862
NACA	NACA	nascent polypeptide associated complex subunit alpha	4666	https://www.ncbi.nlm.nih.gov/gene/?term=4666
COMMD10	COMMD10	COMM domain containing 10	51397	https://www.ncbi.nlm.nih.gov/gene/?term=51397
RBM22	RBM22	RNA binding motif protein 22	55696	https://www.ncbi.nlm.nih.gov/gene/?term=55696
WBP11	WBP11	WW domain binding protein 11	51729	https://www.ncbi.nlm.nih.gov/gene/?term=51729
GNB2	GNB2	G protein subunit beta 2	2783	https://www.ncbi.nlm.nih.gov/gene/?term=2783
TSN	TSN	translin	7247	https://www.ncbi.nlm.nih.gov/gene/?term=7247
RAB5A	RAB5A	RAB5A, member RAS oncogene family	5868	https://www.ncbi.nlm.nih.gov/gene/?term=5868
GPR137	GPR137	G protein-coupled receptor 137	56834	https://www.ncbi.nlm.nih.gov/gene/?term=56834
DCPS	DCPS	decapping enzyme, scavenger	28960	https://www.ncbi.nlm.nih.gov/gene/?term=28960
PDLIM2	PDLIM2	PDZ and LIM domain 2	64236	https://www.ncbi.nlm.nih.gov/gene/?term=64236
SEPHS2	SEPHS2	selenophosphate synthetase 2	22928	https://www.ncbi.nlm.nih.gov/gene/?term=22928
MAPK14	MAPK14	mitogen-activated protein kinase 14	1432	https://www.ncbi.nlm.nih.gov/gene/?term=1432
ATPAF1	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1	64756	https://www.ncbi.nlm.nih.gov/gene/?term=64756
PPIL3	PPIL3	peptidylprolyl isomerase like 3	53938	https://www.ncbi.nlm.nih.gov/gene/?term=53938
NDUFAF1	NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1	51103	https://www.ncbi.nlm.nih.gov/gene/?term=51103
RPS6KA1	RPS6KA1	ribosomal protein S6 kinase A1	6195	https://www.ncbi.nlm.nih.gov/gene/?term=6195
SNAP23	SNAP23	synaptosome associated protein 23	8773	https://www.ncbi.nlm.nih.gov/gene/?term=8773
SIT1	SIT1	signaling threshold regulating transmembrane adaptor 1	27240	https://www.ncbi.nlm.nih.gov/gene/?term=27240
SPOP	SPOP	speckle type BTB/POZ protein	8405	https://www.ncbi.nlm.nih.gov/gene/?term=8405
MRPS30	MRPS30	mitochondrial ribosomal protein S30	10884	https://www.ncbi.nlm.nih.gov/gene/?term=10884
SUMF2	SUMF2	sulfatase modifying factor 2	25870	https://www.ncbi.nlm.nih.gov/gene/?term=25870
YIPF1	YIPF1	Yip1 domain family member 1	54432	https://www.ncbi.nlm.nih.gov/gene/?term=54432
CTSH	CTSH	cathepsin H	1512	https://www.ncbi.nlm.nih.gov/gene/?term=1512
MRPL43	MRPL43	mitochondrial ribosomal protein L43	84545	https://www.ncbi.nlm.nih.gov/gene/?term=84545
IWS1	IWS1	interacts with SUPT6H, CTD assembly factor 1	55677	https://www.ncbi.nlm.nih.gov/gene/?term=55677
ABI1	ABI1	abl interactor 1	10006	https://www.ncbi.nlm.nih.gov/gene/?term=10006
ITFG1	ITFG1	integrin alpha FG-GAP repeat containing 1	81533	https://www.ncbi.nlm.nih.gov/gene/?term=81533
QTRT1	QTRT1	queuine tRNA-ribosyltransferase catalytic subunit 1	81890	https://www.ncbi.nlm.nih.gov/gene/?term=81890
DERL3	DERL3	derlin 3	91319	https://www.ncbi.nlm.nih.gov/gene/?term=91319
NSMCE1	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component	197370	https://www.ncbi.nlm.nih.gov/gene/?term=197370
PET117	PET117	PET117 cytochrome c oxidase chaperone	100303755	https://www.ncbi.nlm.nih.gov/gene/?term=100303755
TRPV2	TRPV2	transient receptor potential cation channel subfamily V member 2	51393	https://www.ncbi.nlm.nih.gov/gene/?term=51393
AIP	AIP	aryl hydrocarbon receptor interacting protein	9049	https://www.ncbi.nlm.nih.gov/gene/?term=9049
PLEKHB2	PLEKHB2	pleckstrin homology domain containing B2	55041	https://www.ncbi.nlm.nih.gov/gene/?term=55041
TMEM126B	TMEM126B	transmembrane protein 126B	55863	https://www.ncbi.nlm.nih.gov/gene/?term=55863
EIF2S3	EIF2S3	eukaryotic translation initiation factor 2 subunit gamma	1968	https://www.ncbi.nlm.nih.gov/gene/?term=1968
VPS29	VPS29	VPS29 retromer complex component	51699	https://www.ncbi.nlm.nih.gov/gene/?term=51699
